,id1,id2,label
50765,11673906,20920051,4
50766,13703886,17827456,4
50767,9307757,13222049,4
50768,6150596,19578818,4
50769,2911006,13940356,4
50770,12935678,13414771,4
50771,1884160,15660054,4
50772,3167466,6371607,4
50773,5645175,16042589,4
50774,4889271,20180801,4
50775,6146146,9099457,4
50776,9597889,11277510,4
50777,539195,22197335,4
50778,2057786,16870490,4
50779,5942289,18820148,4
50780,16250771,19662493,4
50781,120983,12747342,4
50782,13826406,17543732,4
50783,4471000,6464850,4
50784,3731077,6233042,4
50785,250596,17608158,4
50786,2329054,7911674,4
50787,18673631,20485072,4
50788,4716110,16948799,4
50789,541185,22537277,4
50790,20023016,22321272,4
50791,6829523,19038915,4
50792,3962795,14785308,4
50793,1158840,10912335,4
50794,15527452,20870396,4
50795,8664461,21808205,4
50796,2807585,13139266,4
50797,9354771,17787591,4
50798,11418746,21276480,4
50799,6856298,14879478,4
50800,6517139,10539421,4
50801,14742330,19206412,4
50802,3377427,16797552,4
50803,13339653,18731110,4
50804,4080688,17785594,4
50805,16506848,17791385,4
50806,951388,13048961,4
50807,7019245,17467777,4
50808,7663603,17444336,4
50809,6704750,15376871,4
50810,8344806,13122193,4
50811,15861394,21075055,4
50812,17025298,20584513,4
50813,21544322,21857917,4
50814,3803024,8693826,4
50815,5813085,7797615,4
50816,938889,1639107,4
50817,1015744,15593678,4
50818,12096098,17827456,4
50819,12332433,12915753,4
50820,17716716,20834960,4
50821,9510815,23370620,4
50822,2575374,8489742,4
50823,72041,18134394,4
50824,1577152,9528049,4
50825,5808579,21902615,4
50826,2021565,19936443,4
50827,9996802,14317426,4
50828,5483489,12264241,4
50829,3327745,20886787,4
50830,5467907,10067028,4
50831,3156557,6558022,4
50832,11566433,17996547,4
50833,2878646,4005293,4
50834,1831676,6644756,4
50835,1023289,15968019,4
50836,16706229,23677117,4
50837,5760649,10113882,4
50838,4648562,12985350,4
50839,3387990,14157859,4
50840,9186576,12980227,4
50841,5976298,22857041,4
50842,9996334,20125816,4
50843,3087100,20789642,4
50844,2168322,10368839,4
50845,5537138,7372311,4
50846,11092394,19060603,4
50847,17477951,18748516,4
50848,9730236,17097179,4
50849,1158843,8612647,4
50850,1023289,17486397,4
50851,170006,13799349,4
50852,17156131,23413733,4
50853,15612870,18489832,4
50854,9261777,9766481,4
50855,330930,18609247,4
50856,4723745,16063556,4
50857,4497273,12980532,4
50858,8696200,17716716,4
50859,17729553,22948959,4
50860,8437742,11717079,4
50861,2883828,23494305,4
50862,9261775,18578541,4
50863,8561747,13783899,4
50864,9257486,22556551,4
50865,3637605,4798330,4
50866,2575374,21967215,4
50867,1158843,12764800,4
50868,2265495,19662493,4
50869,16556716,19295210,4
50870,14928023,23191460,4
50871,4716110,14847921,4
50872,13949581,15018553,4
50873,2807585,13940356,4
50874,13792092,18396375,4
50875,10178931,13826406,4
50876,6305269,8793825,4
50877,14567939,16301846,4
50878,2530584,15953416,4
50879,13826024,23294396,4
50880,10521243,23118425,4
50881,9525318,17927694,4
50882,11088622,12229175,4
50883,6869582,11511985,4
50884,10742462,21618564,4
50885,13361852,16788944,4
50886,11334468,21431680,4
50887,8581121,17347450,4
50888,1760350,21438069,4
50889,6506273,13848422,4
50890,4385640,21840034,4
50891,10205542,16226357,4
50892,16250771,21264253,4
50893,4130551,20383360,4
50894,8639730,13210305,4
50895,18170211,20326462,4
50896,4591683,12523607,4
50897,947406,18731843,4
50898,4794470,19392396,4
50899,7911674,19295210,4
50900,5551393,23205763,4
50901,1944560,14495973,4
50902,18935118,21089172,4
50903,17037028,21276480,4
50904,18263904,23582992,4
50905,7194282,7922492,4
50906,11952735,15571542,4
50907,10118785,13351384,4
50908,3532296,13940356,4
50909,13703886,16466743,4
50910,10478671,16388707,4
50911,17916170,22304989,4
50912,7663603,15861394,4
50913,78410,8688865,4
50914,5677926,9525318,4
50915,13792092,16603670,4
50916,6244936,17573230,4
50917,8709510,12626920,4
50918,4798332,19295210,4
50919,1023289,7350139,4
50920,6188784,17551461,4
50921,12626920,14129929,4
50922,421187,18609247,4
50923,2459317,4204663,4
50924,14287646,21513130,4
50925,5623479,16544386,4
50926,8747840,17637279,4
50927,16845107,17965562,4
50928,2210700,6056798,4
50929,5132884,19578818,4
50930,4579205,14502142,4
50931,9996334,12935678,4
50932,3050742,19395766,4
50933,2086684,17630908,4
50934,14789933,18451906,4
50935,12055086,22704165,4
50936,12493156,20492749,4
50937,20905348,23191460,4
50938,11562158,18354823,4
50939,4886971,19722337,4
50940,3459078,23618963,4
50941,20691789,20860648,4
50942,4193496,8085496,4
50943,8809710,20805582,4
50944,5985718,7052397,4
50945,17147420,18616606,4
50946,6856298,12499532,4
50947,8969949,19178250,4
50948,3402498,18221863,4
50949,19100233,20836131,4
50950,5845421,22556551,4
50951,14341904,22670950,4
50952,11477906,22207784,4
50953,6226270,23666867,4
50954,11159237,22991277,4
50955,6382620,22991275,4
50956,14373268,16324555,4
50957,6146146,19515832,4
50958,2432640,12264241,4
50959,9597888,23370628,4
50960,10298327,14473711,4
50961,2009328,10353862,4
50962,18809148,20725036,4
50963,367770,17608158,4
50964,17638222,23130941,4
50965,11731587,13063241,4
50966,11907560,14024978,4
50967,17156131,19117993,4
50968,6399107,23677118,4
50969,18115173,22424633,4
50970,16549992,20125816,4
50971,13746035,16556717,4
50972,4961125,20265649,4
50973,4114808,6037295,4
50974,12328424,20019830,4
50975,9218164,16099225,4
50976,15743707,22991275,4
50977,9857695,22921765,4
50978,13569337,18828007,4
50979,10095870,21090887,4
50980,7993946,22556551,4
50981,15527452,22403259,4
50982,16474825,20691789,4
50983,8561732,11941001,4
50984,9805906,17477951,4
50985,16502662,16537089,4
50986,1884160,11698013,4
50987,1421557,9632237,4
50988,8788331,22207815,4
50989,15571541,22998998,4
50990,1863214,16386620,4
50991,10118785,19710610,4
50992,1023289,16549992,4
50993,3253027,23677117,4
50994,3838437,16378239,4
50995,7330695,13395222,4
50996,16226357,17557889,4
50997,17258629,18560649,4
50998,10795866,11717079,4
50999,16820041,22625085,4
51000,616260,19710610,4
51001,8670774,21756553,4
51002,3461964,5989666,4
51003,8778961,11036037,4
51004,2911006,4798332,4
51005,132551,12174403,4
51006,4531653,22281203,4
51007,8132219,13111022,4
51008,8848809,19784131,4
51009,17468430,17827456,4
51010,4798332,23535752,4
51011,2530584,19823992,4
51012,5760649,13361852,4
51013,21566235,21752108,4
51014,19984804,22717356,4
51015,13822269,20633079,4
51016,588571,10041453,4
51017,9186582,15527452,4
51018,716792,21431679,4
51019,12985350,16556716,4
51020,17467385,19710610,4
51021,550697,9221947,4
51022,6015368,8523633,4
51023,16166059,23494305,4
51024,7761195,12174403,4
51025,10601019,20019847,4
51026,1629598,11403723,4
51027,16958918,19926877,4
51028,2687278,20841292,4
51029,13506128,22919892,4
51030,11825739,23494305,4
51031,16545678,22953272,4
51032,15588201,18310878,4
51033,3377427,11846837,4
51034,1424640,10205542,4
51035,8300620,9996802,4
51036,2373293,6190160,4
51037,13682237,17341373,4
51038,6282214,13028546,4
51039,488614,14291851,4
51040,3462669,10415388,4
51041,1607810,12260713,4
51042,200484,6480424,4
51043,2688428,7034031,4
51044,2188303,15856337,4
51045,3187685,7315828,4
51046,7556871,14548505,4
51047,844858,8664461,4
51048,9350616,10178498,4
51049,11005804,20834960,4
51050,15858891,18796914,4
51051,2057786,11334468,4
51052,8258909,22271237,4
51053,5935063,14696592,4
51054,11992308,21130111,4
51055,616260,22998999,4
51056,14183083,14284540,4
51057,13352120,20019847,4
51058,19438539,19984804,4
51059,12730349,12876684,4
51060,18539085,20336463,4
51061,2210700,14863753,4
51062,7574033,11279071,4
51063,437883,4265804,4
51064,2009328,8909675,4
51065,13048961,16545678,4
51066,2807585,10072636,4
51067,8400507,17586130,4
51068,6399107,6693221,4
51069,20208819,21857917,4
51070,12260713,23548073,4
51071,11843018,22919892,4
51072,21438069,22967208,4
51073,3762872,15919513,4
51074,1415765,20325581,4
51075,716032,13356869,4
51076,4960417,18972686,4
51077,1769771,18974466,4
51078,3026763,22552318,4
51079,9150851,21413102,4
51080,6597132,22301096,4
51081,18628318,19523689,4
51082,3253027,18457132,4
51083,9540291,14096915,4
51084,16537089,19424366,4
51085,17156131,17241450,4
51086,6244936,8990219,4
51087,9062063,10391753,4
51088,7511780,13565787,4
51089,19515832,19869683,4
51090,9354771,22525884,4
51091,1888878,13595251,4
51092,17921696,22307321,4
51093,5035872,11854456,4
51094,16410666,20036910,4
51095,288695,4886971,4
51096,1914865,7553634,4
51097,8023601,15311523,4
51098,2433175,2883828,4
51099,3768628,5035872,4
51100,4716110,17637279,4
51101,4591683,10797051,4
51102,3584277,10826994,4
51103,4491957,6214331,4
51104,5174084,9150851,4
51105,4798330,22255481,4
51106,12128591,13481042,4
51107,21204167,22622804,4
51108,15461843,17585720,4
51109,3318214,12980227,4
51110,2066343,13834118,4
51111,3008655,20954717,4
51112,17128309,20128728,4
51113,12670642,20841292,4
51114,8980221,20691789,4
51115,6273110,21664404,4
51116,13771944,20267318,4
51117,5035872,10287987,4
51118,2489333,14303294,4
51119,4324758,20633079,4
51120,2801437,6633988,4
51121,3905626,10055931,4
51122,3000477,20325581,4
51123,17371628,23666867,4
51124,10089329,11199367,4
51125,7133024,20834960,4
51126,11130567,17097179,4
51127,341023,14794404,4
51128,16579662,20490347,4
51129,1424640,13946197,4
51130,3621790,19578818,4
51131,1907167,23403205,4
51132,3167465,6371585,4
51133,19392393,19963744,4
51134,14502142,23677114,4
51135,11939185,15340278,4
51136,4116791,13703886,4
51137,250596,8300620,4
51138,14370985,22545244,4
51139,5233678,5857049,4
51140,13981689,18144642,4
51141,744014,13290531,4
51142,18796914,22022886,4
51143,8121415,21253562,4
51144,8317691,19582152,4
51145,3008655,10819149,4
51146,10927077,19274388,4
51147,20987164,21907869,4
51148,1977263,3978710,4
51149,17245830,20900753,4
51150,2310752,6185786,4
51151,2279291,22899738,4
51152,775447,982287,4
51153,9325670,17097179,4
51154,2827291,10140299,4
51155,5258165,18515326,4
51156,647710,3928959,4
51157,10193598,12754505,4
51158,3541461,21808205,4
51159,8117216,8132219,4
51160,5977094,22366505,4
51161,3419825,4020497,4
51162,7574034,15351863,4
51163,3024985,19886621,4
51164,6483359,10391639,4
51165,1655162,13099597,4
51166,1015744,19685311,4
51167,13834118,18288467,4
51168,3493991,20089257,4
51169,8514403,13139267,4
51170,3637605,3820224,4
51171,3512882,17586131,4
51172,10067028,15768167,4
51173,9186576,12236729,4
51174,14638475,17954700,4
51175,9150482,10478671,4
51176,744014,17477951,4
51177,16556717,21405565,4
51178,2499054,16549992,4
51179,9918989,22142748,4
51180,8709510,15889440,4
51181,8561747,8793826,4
51182,6190355,9218164,4
51183,3408151,14293059,4
51184,3327745,15612870,4
51185,3689392,18254797,4
51186,5203784,8406161,4
51187,1477578,12232011,4
51188,978930,22899260,4
51189,10247943,12104132,4
51190,10601019,19565152,4
51191,17585720,22998998,4
51192,12798072,17921696,4
51193,19246986,23659664,4
51194,6282214,8778961,4
51195,18752957,23032732,4
51196,13981689,17921696,4
51197,5638421,20544327,4
51198,4562786,9540291,4
51199,2852141,20953665,4
51200,13902981,16545678,4
51201,19875183,21442625,4
51202,9383862,14053882,4
51203,20860648,21177597,4
51204,5199811,10453631,4
51205,7911686,16301512,4
51206,2107034,8317691,4
51207,6451560,16466743,4
51208,3008655,18310878,4
51209,10826994,19194277,4
51210,14629479,14629480,4
51211,2827291,9371421,4
51212,6188784,18536907,4
51213,21907869,22301096,4
51214,3024988,19886621,4
51215,13031531,13940356,4
51216,16474825,17981986,4
51217,6214331,9257486,4
51218,11566433,16545678,4
51219,15286502,18724574,4
51220,8254921,16948800,4
51221,779185,16022035,4
51222,10689659,19582152,4
51223,3046300,17497944,4
51224,5677926,14244843,4
51225,5551857,22739188,4
51226,11952735,18741084,4
51227,18600879,23525479,4
51228,3076854,12935678,4
51229,8121403,21575639,4
51230,5674869,6987642,4
51231,14132965,18748516,4
51232,2829981,17415423,4
51233,1630148,19752872,4
51234,1251219,7996909,4
51235,9088423,11952735,4
51236,2721037,16142024,4
51237,1048665,19993993,4
51238,1421558,13924908,4
51239,13868519,15311522,4
51240,7842021,14257554,4
51241,3633154,16544386,4
51242,7895612,16466743,4
51243,8106130,13199957,4
51244,2014383,7524607,4
51245,2396214,3820224,4
51246,9510815,15515642,4
51247,11305839,12454179,4
51248,15143217,19130322,4
51249,132552,21032350,4
51250,3621790,22924617,4
51251,108845,16721518,4
51252,156369,15958994,4
51253,1208401,11986407,4
51254,1042184,6190355,4
51255,16380120,16864880,4
51256,15333826,21996068,4
51257,4593011,19963744,4
51258,13480108,13534692,4
51259,12971450,23596949,4
51260,13792092,23535752,4
51261,5483489,16338011,4
51262,15260218,16537089,4
51263,12876684,19784131,4
51264,2199604,8539546,4
51265,3050742,14288306,4
51266,10287986,12783713,4
51267,2544868,11986407,4
51268,1415765,22142748,4
51269,14577834,23370621,4
51270,2832003,4364579,4
51271,7776792,15292308,4
51272,3962795,8143340,4
51273,11843018,13653638,4
51274,14479581,22965182,4
51275,4056440,6535232,4
51276,10977091,13569337,4
51277,10960896,12454182,4
51278,4623012,18935118,4
51279,10089329,22704165,4
51280,16899717,19332852,4
51281,4364579,19498017,4
51282,8625346,11854456,4
51283,951388,1824914,4
51284,3357568,18804133,4
51285,10348730,15416859,4
51286,6756635,9099457,4
51287,81754,521113,4
51288,11314012,20109527,4
51289,10899860,18560649,4
51290,2532321,16845107,4
51291,373447,18065573,4
51292,11277510,13396233,4
51293,3187685,20725036,4
51294,1015744,20369681,4
51295,380318,3667135,4
51296,3282600,14106232,4
51297,3514286,15919513,4
51298,5299276,7132185,4
51299,8446876,11953289,4
51300,6644160,23574721,4
51301,8912110,23400221,4
51302,7194282,20221124,4
51303,16924659,23071780,4
51304,13480108,20627152,4
51305,4629672,17444336,4
51306,74,4886971,4
51307,6908540,13556011,4
51308,6969465,16250771,4
51309,19483244,20815136,4
51310,13994043,16250771,4
51311,4487026,7564560,4
51312,1785986,17068090,4
51313,13284020,16864880,4
51314,7386971,22022715,4
51315,7143272,21319238,4
51316,775447,12236729,4
51317,4886971,6214331,4
51318,15471169,22284204,4
51319,6190168,16568044,4
51320,7760800,20822727,4
51321,18865693,19663509,4
51322,7869789,16038356,4
51323,7235121,21513130,4
51324,16544386,19262311,4
51325,7421563,20761751,4
51326,8258909,19926877,4
51327,461629,21280043,4
51328,22690093,23494305,4
51329,132551,3962795,4
51330,1508930,2057786,4
51331,1632942,5138455,4
51332,15286502,21250114,4
51333,11986407,18229421,4
51334,6569409,12962189,4
51335,789253,12345227,4
51336,11957386,22323688,4
51337,17111859,18752957,4
51338,4798330,22991277,4
51339,8063675,22331867,4
51340,3859222,19169483,4
51341,16735381,21044594,4
51342,978930,4852691,4
51343,10685269,18991846,4
51344,5439181,7157998,4
51345,9150482,17727663,4
51346,9845518,20117263,4
51347,6716087,21264253,4
51348,3220986,15018553,4
51349,10288282,17785594,4
51350,5442020,22991275,4
51351,19963744,21531069,4
51352,947406,5677926,4
51353,2217508,11854456,4
51354,8406161,18065573,4
51355,10131427,14885369,4
51356,2827291,16298029,4
51357,5021676,7574033,4
51358,6778337,19240485,4
51359,8250472,14957786,4
51360,20692111,20886787,4
51361,19643890,21092340,4
51362,1102939,18098898,4
51363,4208869,14702119,4
51364,17543732,19178250,4
51365,12962189,15570948,4
51366,481375,8786313,4
51367,1172494,2396214,4
51368,6716087,6906419,4
51369,13048963,14624031,4
51370,7495800,17477951,4
51371,14297380,17444336,4
51372,1577152,4591684,4
51373,8106130,20815136,4
51374,5439181,20777139,4
51375,14469218,23071780,4
51376,1208401,5600261,4
51377,6150596,10715600,4
51378,7303337,16208627,4
51379,12800568,22427840,4
51380,8678081,18028121,4
51381,13891080,17999460,4
51382,6483359,19416287,4
51383,8969949,17856104,4
51384,1562741,22231008,4
51385,7130579,22556551,4
51386,11907560,12876684,4
51387,7350139,22502712,4
51388,10392922,13339653,4
51389,5371059,17292849,4
51390,2852141,20784790,4
51391,10826994,20091126,4
51392,11834952,22261730,4
51393,8561747,9088422,4
51394,8446876,22899738,4
51395,4076629,11522419,4
51396,6322468,13012591,4
51397,2737487,18865693,4
51398,21996068,22752444,4
51399,1919602,3239919,4
51400,9150851,20002564,4
51401,3365624,19019536,4
51402,14408302,20725036,4
51403,922716,4080688,4
51404,19442138,21247844,4
51405,13924908,21488869,4
51406,345995,8054454,4
51407,8085496,20180801,4
51408,7194282,13720140,4
51409,9756057,11716816,4
51410,13506128,21204167,4
51411,8117581,14956125,4
51412,3459078,22832422,4
51413,10797051,12236729,4
51414,5260867,17499276,4
51415,845085,16375558,4
51416,4723745,16820041,4
51417,12894191,19038915,4
51418,10673772,19462026,4
51419,2188303,6387775,4
51420,7564560,18797768,4
51421,978946,14311145,4
51422,1175821,11968328,4
51423,1685861,19206412,4
51424,22556550,23494305,4
51425,7313198,18796914,4
51426,19662493,19693671,4
51427,11457386,12903179,4
51428,6753786,16164368,4
51429,4629671,10671991,4
51430,3691986,9186576,4
51431,6886408,23004976,4
51432,3673887,20815136,4
51433,10689659,19172383,4
51434,932224,19660641,4
51435,9096317,11998193,4
51436,5671908,11918313,4
51437,9819955,12626920,4
51438,4376758,7330695,4
51439,3932179,19578818,4
51440,7283902,19803426,4
51441,13299925,20091126,4
51442,1785986,18628318,4
51443,6863593,23535752,4
51444,5977352,8801744,4
51445,5933082,15821341,4
51446,17444336,19169483,4
51447,9725104,19660641,4
51448,6371585,15165294,4
51449,5138456,22301096,4
51450,3756429,6387775,4
51451,12264242,19784131,4
51452,3532296,8009241,4
51453,6226250,22142748,4
51454,6778337,15034107,4
51455,81754,8054454,4
51456,10899860,11145818,4
51457,6190160,16706229,4
51458,9434056,21837100,4
51459,8490297,10113882,4
51460,17273098,18960732,4
51461,4774514,10350952,4
51462,16502662,22924617,4
51463,3883870,10095870,4
51464,15018553,18395048,4
51465,3108499,14164924,4
51466,8917652,22670948,4
51467,8912608,19578818,4
51468,5540239,12682066,4
51469,3402498,22743765,4
51470,16797428,19309971,4
51471,6190168,10878062,4
51472,4684601,19442138,4
51473,6501291,20372195,4
51474,3229363,13915960,4
51475,3187685,21561833,4
51476,978930,9354771,4
51477,13344290,21273052,4
51478,10478671,11854456,4
51479,14230405,19045087,4
51480,10839252,15292308,4
51481,9221947,9257486,4
51482,6906419,10142186,4
51483,7119938,19483244,4
51484,1799460,9632237,4
51485,14288306,22142748,4
51486,5656506,10169905,4
51487,18845281,18956017,4
51488,10752643,17994731,4
51489,5237257,7187035,4
51490,49834,12730349,4
51491,266571,23400221,4
51492,13024208,14350198,4
51493,15861394,22082121,4
51494,3282600,23666867,4
51495,5638421,19935081,4
51496,9871231,22427840,4
51497,8778961,13351384,4
51498,16700020,20905348,4
51499,3903350,15571542,4
51500,6980854,12971450,4
51501,11090451,20834960,4
51502,3087100,22122895,4
51503,17245830,20073619,4
51504,17831556,22617428,4
51505,438652,7895612,4
51506,10689659,12232011,4
51507,3282600,20368648,4
51508,4672830,6190168,4
51509,8639730,16164368,4
51510,1048665,17534703,4
51511,12553787,17161805,4
51512,5017412,21442625,4
51513,9979752,13480108,4
51514,10426070,18513921,4
51515,316912,2852141,4
51516,6659731,22854233,4
51517,2857623,19014667,4
51518,8132219,22137915,4
51519,2721038,23677117,4
51520,10601019,18034376,4
51521,17083702,23574720,4
51522,2873508,8425181,4
51523,1158843,8612648,4
51524,12440169,13352120,4
51525,2265495,13826406,4
51526,11370967,21386162,4
51527,13292295,15593678,4
51528,1655162,5410594,4
51529,288695,14624031,4
51530,19438539,23400221,4
51531,10240922,13840371,4
51532,2911006,22284204,4
51533,12879112,13139267,4
51534,5442020,5620792,4
51535,16167361,18451906,4
51536,2617135,16556716,4
51537,13024538,20267318,4
51538,8143340,10977091,4
51539,2440033,8143340,4
51540,5468688,12202663,4
51541,250596,1955681,4
51542,22221713,22427840,4
51543,17477951,23036596,4
51544,5258165,20822727,4
51545,13848422,18028121,4
51546,8678081,22142748,4
51547,1914865,11939185,4
51548,15340278,23118425,4
51549,15402323,20586748,4
51550,10697587,13344859,4
51551,20286589,20375440,4
51552,5138456,11854456,4
51553,6863593,19662493,4
51554,11986407,22617428,4
51555,7553634,8581121,4
51556,3495460,4961125,4
51557,2530584,5623479,4
51558,18310878,23525479,4
51559,1914865,6503552,4
51560,1986417,17337015,4
51561,13783549,17373549,4
51562,5199811,13949581,4
51563,390532,4468255,4
51564,6050588,16226357,4
51565,5674869,6150596,4
51566,2418918,3419825,4
51567,16556717,21277519,4
51568,18451906,20591617,4
51569,12172485,22998998,4
51570,2499053,5851660,4
51571,2241900,19905565,4
51572,6707620,14733077,4
51573,2059352,17128309,4
51574,17630906,22888751,4
51575,6095507,19262311,4
51576,3325456,4591683,4
51577,12236729,20164979,4
51578,15424571,20601755,4
51579,14974844,18731110,4
51580,14555892,19452177,4
51581,6185786,20784790,4
51582,960757,1508930,4
51583,14928023,22281203,4
51584,5981201,7006052,4
51585,3512882,21186037,4
51586,6190356,7564559,4
51587,1769771,9597889,4
51588,22281203,22991277,4
51589,8063675,20559734,4
51590,8489742,17857284,4
51591,5842117,12670642,4
51592,13981689,14373268,4
51593,10318835,16556717,4
51594,16367499,21898978,4
51595,16958918,17999474,4
51596,5638421,19060603,4
51597,10840966,20109501,4
51598,13595251,22424633,4
51599,18560649,18613870,4
51600,4721547,22556551,4
51601,2687278,14432775,4
51602,3257108,7344728,4
51603,13048962,23124633,4
51604,411631,1158843,4
51605,8266672,12741414,4
51606,10478671,22301096,4
51607,1708100,19394412,4
51608,14132422,23677138,4
51609,367771,13955716,4
51610,11716816,21285620,4
51611,12721185,23597499,4
51612,6596328,13139267,4
51613,11108280,15953416,4
51614,11343453,16353023,4
51615,9261775,12172484,4
51616,15743707,21807526,4
51617,9481276,21374041,4
51618,8912608,9561059,4
51619,4382405,23614264,4
51620,2688428,3767903,4
51621,657801,17727663,4
51622,11159237,12754505,4
51623,13351384,22919520,4
51624,5523389,19565152,4
51625,14928023,16864880,4
51626,2737487,16948800,4
51627,14770723,17208661,4
51628,17999460,22427840,4
51629,2031752,17258629,4
51630,7781594,11838691,4
51631,18292115,18314468,4
51632,9099457,16076390,4
51633,5442020,10445018,4
51634,12835734,18752957,4
51635,4961130,23402240,4
51636,10006171,15333826,4
51637,765071,5976298,4
51638,7087624,20011285,4
51639,4644122,8085500,4
51640,7346958,12568442,4
51641,6214331,9805906,4
51642,7130579,8490297,4
51643,7350139,14288306,4
51644,3740984,18229421,4
51645,11265073,20292404,4
51646,19926877,23294396,4
51647,17787591,21996068,4
51648,11986407,19295210,4
51649,2090333,18865693,4
51650,11433309,23525479,4
51651,6597125,20180801,4
51652,4959517,16549992,4
51653,6276686,8693826,4
51654,3357568,9945506,4
51655,14624031,19926877,4
51656,13506128,22142748,4
51657,8320469,22654851,4
51658,2252378,2825450,4
51659,13396233,16797428,4
51660,647224,9730236,4
51661,12971450,17551461,4
51662,1415765,18673631,4
51663,11419588,16209101,4
51664,2575374,22424633,4
51665,7227024,8546232,4
51666,14370985,19295210,4
51667,17999563,23031483,4
51668,1920567,8227164,4
51669,5976298,22911141,4
51670,932224,22857041,4
51671,17083702,22328847,4
51672,4982455,5021571,4
51673,7505934,13826406,4
51674,21139380,21426410,4
51675,9186576,23677118,4
51676,12096098,22854233,4
51677,3762872,13949581,4
51678,4629672,7346958,4
51679,5399593,22284204,4
51680,1162904,22098632,4
51681,12493156,13506128,4
51682,15088608,18420618,4
51683,3387990,10685269,4
51684,7209394,14840321,4
51685,6707620,11090451,4
51686,8132219,11701818,4
51687,7713594,17727663,4
51688,11710005,17916170,4
51689,250596,10392922,4
51690,19685311,20493053,4
51691,5138456,16845107,4
51692,5842117,8300620,4
51693,4591683,16797428,4
51694,3459078,18211588,4
51695,3257108,16116225,4
51696,1577152,14469218,4
51697,10478671,13955716,4
51698,1293659,3167465,4
51699,15982225,21807525,4
51700,4618237,8117216,4
51701,8561747,15520770,4
51702,4648562,13414771,4
51703,10158740,10960896,4
51704,4686922,19935081,4
51705,6382620,20409303,4
51706,8561723,21395181,4
51707,4579205,10391639,4
51708,12473411,18991846,4
51709,11572565,19142737,4
51710,3377427,6464850,4
51711,7713594,23596949,4
51712,18287600,20881388,4
51713,11070888,14157859,4
51714,7119938,21161448,4
51715,5198623,5869954,4
51716,4361391,7356710,4
51717,6061402,18568751,4
51718,8561731,9656103,4
51719,15741989,19868415,4
51720,8219191,16458721,4
51721,18254797,19869683,4
51722,11005804,18820147,4
51723,1607807,6371580,4
51724,11145818,18613870,4
51725,6644760,21837100,4
51726,9070085,22924617,4
51727,347631,4599608,4
51728,11939185,21090886,4
51729,10453631,15678668,4
51730,1235538,17161805,4
51731,10697587,13955716,4
51732,14770729,21907871,4
51733,6869582,19494842,4
51734,13210305,15471169,4
51735,9693856,10392922,4
51736,3026765,21531069,4
51737,5321947,17180286,4
51738,14885369,17857284,4
51739,1863214,22998999,4
51740,13012591,16338011,4
51741,11145818,13824827,4
51742,20654105,23596949,4
51743,12543783,17241450,4
51744,3820224,4511510,4
51745,8047989,13012591,4
51746,2559993,14175532,4
51747,13111022,20691789,4
51748,14785308,18828007,4
51749,10658266,14624031,4
51750,6659731,18115314,4
51751,2440033,10277293,4
51752,156369,21139380,4
51753,17267601,22564546,4
51754,6633988,23205763,4
51755,2911006,14373268,4
51756,7895612,8514403,4
51757,978930,13792092,4
51758,7505934,16250771,4
51759,10385815,17981986,4
51760,5246170,16958918,4
51761,17391463,23429413,4
51762,18030152,20036910,4
51763,15609433,23089693,4
51764,11371499,14132422,4
51765,8117216,10819149,4
51766,10763720,15814599,4
51767,9871231,11717079,4
51768,8320469,12243391,4
51769,3762872,17231051,4
51770,3514286,9218164,4
51771,17415423,20692111,4
51772,3959503,7678253,4
51773,11199367,13891080,4
51774,10006681,12561424,4
51775,5199811,8200307,4
51776,13414771,15471169,4
51777,9062063,16087900,4
51778,9195362,17439818,4
51779,2538511,22434268,4
51780,2614788,8365268,4
51781,938889,10586916,4
51782,3667136,6527977,4
51783,3327745,19912847,4
51784,10106969,14629480,4
51785,5086587,23630686,4
51786,9385633,15287811,4
51787,14430650,16419225,4
51788,18241505,21544322,4
51789,10318446,18600879,4
51790,14106232,18583832,4
51791,12524506,13336051,4
51792,10385815,13247325,4
51793,8909675,17477951,4
51794,11627705,23677119,4
51795,16930288,19582152,4
51796,10912335,13122204,4
51797,10386966,11021107,4
51798,932225,13848422,4
51799,13595251,16797428,4
51800,8047989,20267318,4
51801,8868058,12332433,4
51802,550697,2721037,4
51803,2737487,20815136,4
51804,3167465,3512882,4
51805,5102752,16458722,4
51806,2107034,6190168,4
51807,4629672,13771944,4
51808,10350952,15678668,4
51809,21947196,22200790,4
51810,5246170,13290531,4
51811,6740469,12678588,4
51812,550697,22197335,4
51813,3184073,22135200,4
51814,4168534,17472701,4
51815,15896098,16502662,4
51816,5989666,8122281,4
51817,1760351,16579663,4
51818,4511510,10277959,4
51819,4629672,6987642,4
51820,8258909,11701818,4
51821,10072636,13940356,4
51822,1175821,21090885,4
51823,9013668,12174403,4
51824,30237,9325670,4
51825,6322468,16226357,4
51826,3330775,7945594,4
51827,6853666,8862015,4
51828,5272426,5442020,4
51829,15663187,16760971,4
51830,2873508,8544627,4
51831,10763720,20691303,4
51832,12553787,18144642,4
51833,1966262,11358169,4
51834,15588201,22998999,4
51835,5439181,15085673,4
51836,3402498,11158190,4
51837,16076390,21585427,4
51838,6382620,16603670,4
51839,4385640,11036037,4
51840,1955681,19142736,4
51841,8437742,14711051,4
51842,1362134,12260713,4
51843,13176901,20094305,4
51844,8561731,20559734,4
51845,8273324,19643890,4
51846,2238218,11993046,4
